time_ams,time,epex_price,tennet_short,tennet_long
2021-12-01 04:15:00+01:00,2021-12-01 04:15:00,86.95,30.54,30.54
2021-12-01 04:30:00+01:00,2021-12-01 04:30:00,86.95,60.54,60.54
2021-12-01 04:45:00+01:00,2021-12-01 04:45:00,86.95,60.55,60.55
2021-12-01 05:00:00+01:00,2021-12-01 05:00:00,94.27,-30.49,-30.49
2021-12-01 05:15:00+01:00,2021-12-01 05:15:00,94.27,179.31,-10.84
2021-12-01 05:30:00+01:00,2021-12-01 05:30:00,94.27,187.92,187.92
2021-12-01 05:45:00+01:00,2021-12-01 05:45:00,94.27,174.34,51.73
2021-12-01 06:00:00+01:00,2021-12-01 06:00:00,115.82,-7.84,-7.84
2021-12-01 06:15:00+01:00,2021-12-01 06:15:00,115.82,51.43,51.43
2021-12-01 06:30:00+01:00,2021-12-01 06:30:00,115.82,334.75,334.75
2021-12-01 06:45:00+01:00,2021-12-01 06:45:00,115.82,216.91,68.43
2021-12-01 07:00:00+01:00,2021-12-01 07:00:00,150.0,-20.0,-20.0
2021-12-01 07:15:00+01:00,2021-12-01 07:15:00,150.0,119.28,119.28
2021-12-01 07:30:00+01:00,2021-12-01 07:30:00,150.0,181.85,181.85
2021-12-01 07:45:00+01:00,2021-12-01 07:45:00,150.0,470.17,470.17
2021-12-01 08:00:00+01:00,2021-12-01 08:00:00,248.3,269.93,125.68
2021-12-01 08:15:00+01:00,2021-12-01 08:15:00,248.3,299.93,299.93
2021-12-01 08:30:00+01:00,2021-12-01 08:30:00,248.3,502.76,502.76
2021-12-01 08:45:00+01:00,2021-12-01 08:45:00,248.3,505.63,505.63
2021-12-01 09:00:00+01:00,2021-12-01 09:00:00,250.0,141.09,141.09
2021-12-01 09:15:00+01:00,2021-12-01 09:15:00,250.0,141.09,141.09
2021-12-01 09:30:00+01:00,2021-12-01 09:30:00,250.0,141.07,141.07
2021-12-01 09:45:00+01:00,2021-12-01 09:45:00,250.0,141.06,141.06
2021-12-01 10:00:00+01:00,2021-12-01 10:00:00,202.1,130.73,130.73
2021-12-01 10:15:00+01:00,2021-12-01 10:15:00,202.1,41.77,41.77
2021-12-01 10:30:00+01:00,2021-12-01 10:30:00,202.1,-3.15,-3.15
2021-12-01 10:45:00+01:00,2021-12-01 10:45:00,202.1,60.73,60.73
2021-12-01 11:00:00+01:00,2021-12-01 11:00:00,234.0,248.69,132.57
2021-12-01 11:15:00+01:00,2021-12-01 11:15:00,234.0,247.08,247.08
2021-12-01 11:30:00+01:00,2021-12-01 11:30:00,234.0,132.57,132.57
2021-12-01 11:45:00+01:00,2021-12-01 11:45:00,234.0,276.05,276.05
2021-12-01 12:00:00+01:00,2021-12-01 12:00:00,236.32,132.55,132.55
2021-12-01 12:15:00+01:00,2021-12-01 12:15:00,236.32,269.31,269.31
2021-12-01 12:30:00+01:00,2021-12-01 12:30:00,236.32,271.94,271.94
2021-12-01 12:45:00+01:00,2021-12-01 12:45:00,236.32,206.32,206.32
2021-12-01 13:00:00+01:00,2021-12-01 13:00:00,203.0,249.44,249.44
2021-12-01 13:15:00+01:00,2021-12-01 13:15:00,203.0,236.27,236.27
2021-12-01 13:30:00+01:00,2021-12-01 13:30:00,203.0,212.58,212.58
2021-12-01 13:45:00+01:00,2021-12-01 13:45:00,203.0,211.5,211.5
2021-12-01 14:00:00+01:00,2021-12-01 14:00:00,225.1,228.6,228.6
2021-12-01 14:15:00+01:00,2021-12-01 14:15:00,225.1,284.04,284.04
2021-12-01 14:30:00+01:00,2021-12-01 14:30:00,225.1,261.7,261.7
2021-12-01 14:45:00+01:00,2021-12-01 14:45:00,225.1,255.34,255.34
2021-12-01 15:00:00+01:00,2021-12-01 15:00:00,219.0,248.26,41.89
2021-12-01 15:15:00+01:00,2021-12-01 15:15:00,219.0,132.58,132.58
2021-12-01 15:30:00+01:00,2021-12-01 15:30:00,219.0,272.46,272.46
2021-12-01 15:45:00+01:00,2021-12-01 15:45:00,219.0,237.68,237.68
2021-12-01 16:00:00+01:00,2021-12-01 16:00:00,234.02,132.62,132.62
2021-12-01 16:15:00+01:00,2021-12-01 16:15:00,234.02,246.96,132.63
2021-12-01 16:30:00+01:00,2021-12-01 16:30:00,234.02,132.62,132.62
2021-12-01 16:45:00+01:00,2021-12-01 16:45:00,234.02,318.5,318.5
2021-12-01 17:00:00+01:00,2021-12-01 17:00:00,322.4,505.38,505.38
2021-12-01 17:15:00+01:00,2021-12-01 17:15:00,322.4,322.85,322.85
2021-12-01 17:30:00+01:00,2021-12-01 17:30:00,322.4,277.1,277.1
2021-12-01 17:45:00+01:00,2021-12-01 17:45:00,322.4,364.99,364.99
2021-12-01 18:00:00+01:00,2021-12-01 18:00:00,269.9,284.0,284.0
2021-12-01 18:15:00+01:00,2021-12-01 18:15:00,269.9,180.39,180.39
2021-12-01 18:30:00+01:00,2021-12-01 18:30:00,269.9,284.88,284.88
2021-12-01 18:45:00+01:00,2021-12-01 18:45:00,269.9,70.0,70.0
2021-12-01 19:00:00+01:00,2021-12-01 19:00:00,229.9,116.0,116.0
2021-12-01 19:15:00+01:00,2021-12-01 19:15:00,229.9,68.91,68.91
2021-12-01 19:30:00+01:00,2021-12-01 19:30:00,229.9,134.7,134.7
2021-12-01 19:45:00+01:00,2021-12-01 19:45:00,229.9,41.87,41.87
2021-12-01 20:00:00+01:00,2021-12-01 20:00:00,180.1,119.29,119.29
2021-12-01 20:15:00+01:00,2021-12-01 20:15:00,180.1,120.03,120.03
2021-12-01 20:30:00+01:00,2021-12-01 20:30:00,180.1,51.75,51.75
2021-12-01 20:45:00+01:00,2021-12-01 20:45:00,180.1,30.73,30.73
2021-12-01 21:00:00+01:00,2021-12-01 21:00:00,239.9,334.31,334.31
2021-12-01 21:15:00+01:00,2021-12-01 21:15:00,239.9,286.68,286.68
2021-12-01 21:30:00+01:00,2021-12-01 21:30:00,239.9,96.75,96.75
2021-12-01 21:45:00+01:00,2021-12-01 21:45:00,239.9,286.7,130.23
2021-12-01 22:00:00+01:00,2021-12-01 22:00:00,263.94,285.25,285.25
2021-12-01 22:15:00+01:00,2021-12-01 22:15:00,263.94,283.41,283.41
2021-12-01 22:30:00+01:00,2021-12-01 22:30:00,263.94,253.07,127.73
2021-12-01 22:45:00+01:00,2021-12-01 22:45:00,263.94,989.04,989.04
2021-12-01 23:00:00+01:00,2021-12-01 23:00:00,140.1,191.69,-29.9
2021-12-01 23:15:00+01:00,2021-12-01 23:15:00,140.1,533.88,60.77
2021-12-01 23:30:00+01:00,2021-12-01 23:30:00,140.1,-29.9,-29.9
2021-12-01 23:45:00+01:00,2021-12-01 23:45:00,140.1,51.71,51.71
2021-12-02 00:00:00+01:00,2021-12-02 00:00:00,119.9,181.01,103.01
2021-12-02 00:15:00+01:00,2021-12-02 00:15:00,119.9,173.51,-3.24
2021-12-02 00:30:00+01:00,2021-12-02 00:30:00,119.9,-3.99,-3.99
2021-12-02 00:45:00+01:00,2021-12-02 00:45:00,119.9,487.25,487.25
2021-12-02 01:00:00+01:00,2021-12-02 01:00:00,115.93,579.35,579.35
2021-12-02 01:15:00+01:00,2021-12-02 01:15:00,115.93,180.01,49.23
2021-12-02 01:30:00+01:00,2021-12-02 01:30:00,115.93,388.31,388.31
2021-12-02 01:45:00+01:00,2021-12-02 01:45:00,115.93,194.47,194.47
2021-12-02 02:00:00+01:00,2021-12-02 02:00:00,109.15,579.35,579.35
2021-12-02 02:15:00+01:00,2021-12-02 02:15:00,109.15,179.87,179.87
2021-12-02 02:30:00+01:00,2021-12-02 02:30:00,109.15,223.45,223.45
2021-12-02 02:45:00+01:00,2021-12-02 02:45:00,109.15,173.35,-36.0
2021-12-02 03:00:00+01:00,2021-12-02 03:00:00,110.57,547.89,547.89
2021-12-02 03:15:00+01:00,2021-12-02 03:15:00,110.57,547.89,547.89
2021-12-02 03:30:00+01:00,2021-12-02 03:30:00,110.57,49.25,49.25
2021-12-02 03:45:00+01:00,2021-12-02 03:45:00,110.57,609.95,609.95
2021-12-02 04:00:00+01:00,2021-12-02 04:00:00,112.66,547.89,547.89
2021-12-02 04:15:00+01:00,2021-12-02 04:15:00,112.66,167.61,167.61
2021-12-02 04:30:00+01:00,2021-12-02 04:30:00,112.66,338.59,338.59
2021-12-02 04:45:00+01:00,2021-12-02 04:45:00,112.66,-138.4,-138.4
2021-12-02 05:00:00+01:00,2021-12-02 05:00:00,115.97,-54.03,-54.03
2021-12-02 05:15:00+01:00,2021-12-02 05:15:00,115.97,172.46,-232.66
2021-12-02 05:30:00+01:00,2021-12-02 05:30:00,115.97,667.68,667.68
2021-12-02 05:45:00+01:00,2021-12-02 05:45:00,115.97,823.7,823.7
2021-12-02 06:00:00+01:00,2021-12-02 06:00:00,205.0,210.09,66.21
2021-12-02 06:15:00+01:00,2021-12-02 06:15:00,205.0,210.19,58.22
2021-12-02 06:30:00+01:00,2021-12-02 06:30:00,205.0,173.67,-3.4
2021-12-02 06:45:00+01:00,2021-12-02 06:45:00,205.0,514.58,514.58
2021-12-02 07:00:00+01:00,2021-12-02 07:00:00,199.1,67.0,67.0
2021-12-02 07:15:00+01:00,2021-12-02 07:15:00,199.1,151.41,151.41
2021-12-02 07:30:00+01:00,2021-12-02 07:30:00,199.1,860.28,860.28
2021-12-02 07:45:00+01:00,2021-12-02 07:45:00,199.1,860.28,860.28
2021-12-02 08:00:00+01:00,2021-12-02 08:00:00,220.7,514.4,514.4
2021-12-02 08:15:00+01:00,2021-12-02 08:15:00,220.7,515.62,515.62
2021-12-02 08:30:00+01:00,2021-12-02 08:30:00,220.7,225.88,138.23
2021-12-02 08:45:00+01:00,2021-12-02 08:45:00,220.7,236.61,236.61
2021-12-02 09:00:00+01:00,2021-12-02 09:00:00,215.25,228.9,138.23
2021-12-02 09:15:00+01:00,2021-12-02 09:15:00,215.25,141.46,141.46
2021-12-02 09:30:00+01:00,2021-12-02 09:30:00,215.25,178.62,178.62
2021-12-02 09:45:00+01:00,2021-12-02 09:45:00,215.25,500.5,500.5
2021-12-02 10:00:00+01:00,2021-12-02 10:00:00,196.48,228.74,228.74
2021-12-02 10:15:00+01:00,2021-12-02 10:15:00,196.48,216.34,216.34
2021-12-02 10:30:00+01:00,2021-12-02 10:30:00,196.48,706.91,706.91
2021-12-02 10:45:00+01:00,2021-12-02 10:45:00,196.48,138.23,138.23
2021-12-02 11:00:00+01:00,2021-12-02 11:00:00,222.8,674.29,674.29
2021-12-02 11:15:00+01:00,2021-12-02 11:15:00,222.8,737.97,737.97
2021-12-02 11:30:00+01:00,2021-12-02 11:30:00,222.8,737.97,737.97
2021-12-02 11:45:00+01:00,2021-12-02 11:45:00,222.8,233.09,233.09
2021-12-02 12:00:00+01:00,2021-12-02 12:00:00,217.52,228.08,228.08
2021-12-02 12:15:00+01:00,2021-12-02 12:15:00,217.52,736.18,736.18
2021-12-02 12:30:00+01:00,2021-12-02 12:30:00,217.52,123.75,123.75
2021-12-02 12:45:00+01:00,2021-12-02 12:45:00,217.52,123.93,123.93
2021-12-02 13:00:00+01:00,2021-12-02 13:00:00,226.37,580.09,580.09
2021-12-02 13:15:00+01:00,2021-12-02 13:15:00,226.37,231.55,129.63
2021-12-02 13:30:00+01:00,2021-12-02 13:30:00,226.37,157.99,157.99
2021-12-02 13:45:00+01:00,2021-12-02 13:45:00,226.37,142.45,142.45
2021-12-02 14:00:00+01:00,2021-12-02 14:00:00,251.9,500.04,500.04
2021-12-02 14:15:00+01:00,2021-12-02 14:15:00,251.9,270.49,270.49
2021-12-02 14:30:00+01:00,2021-12-02 14:30:00,251.9,277.99,277.99
2021-12-02 14:45:00+01:00,2021-12-02 14:45:00,251.9,277.99,277.99
2021-12-02 15:00:00+01:00,2021-12-02 15:00:00,304.96,307.96,307.96
2021-12-02 15:15:00+01:00,2021-12-02 15:15:00,304.96,765.78,765.78
2021-12-02 15:30:00+01:00,2021-12-02 15:30:00,304.96,510.0,510.0
2021-12-02 15:45:00+01:00,2021-12-02 15:45:00,304.96,173.66,173.66
2021-12-02 16:00:00+01:00,2021-12-02 16:00:00,327.82,174.18,174.18
2021-12-02 16:15:00+01:00,2021-12-02 16:15:00,327.82,138.54,138.54
2021-12-02 16:30:00+01:00,2021-12-02 16:30:00,327.82,152.84,152.84
2021-12-02 16:45:00+01:00,2021-12-02 16:45:00,327.82,371.18,371.18
2021-12-02 17:00:00+01:00,2021-12-02 17:00:00,354.98,266.06,266.06
2021-12-02 17:15:00+01:00,2021-12-02 17:15:00,354.98,514.41,514.41
2021-12-02 17:30:00+01:00,2021-12-02 17:30:00,354.98,727.17,727.17
2021-12-02 17:45:00+01:00,2021-12-02 17:45:00,354.98,360.13,360.13
2021-12-02 18:00:00+01:00,2021-12-02 18:00:00,315.2,759.19,759.19
2021-12-02 18:15:00+01:00,2021-12-02 18:15:00,315.2,759.19,759.19
2021-12-02 18:30:00+01:00,2021-12-02 18:30:00,315.2,505.2,505.2
2021-12-02 18:45:00+01:00,2021-12-02 18:45:00,315.2,286.25,286.25
2021-12-02 19:00:00+01:00,2021-12-02 19:00:00,219.0,166.98,166.98
2021-12-02 19:15:00+01:00,2021-12-02 19:15:00,219.0,172.99,172.99
2021-12-02 19:30:00+01:00,2021-12-02 19:30:00,219.0,166.24,166.24
2021-12-02 19:45:00+01:00,2021-12-02 19:45:00,219.0,152.74,152.74
2021-12-02 20:00:00+01:00,2021-12-02 20:00:00,208.8,139.54,139.54
2021-12-02 20:15:00+01:00,2021-12-02 20:15:00,208.8,92.92,92.92
2021-12-02 20:30:00+01:00,2021-12-02 20:30:00,208.8,146.74,146.74
2021-12-02 20:45:00+01:00,2021-12-02 20:45:00,208.8,194.42,138.54
2021-12-02 21:00:00+01:00,2021-12-02 21:00:00,205.0,35.0,35.0
2021-12-02 21:15:00+01:00,2021-12-02 21:15:00,205.0,514.66,514.66
2021-12-02 21:30:00+01:00,2021-12-02 21:30:00,205.0,862.26,862.26
2021-12-02 21:45:00+01:00,2021-12-02 21:45:00,205.0,514.9,514.9
2021-12-02 22:00:00+01:00,2021-12-02 22:00:00,206.78,128.46,128.46
2021-12-02 22:15:00+01:00,2021-12-02 22:15:00,206.78,66.45,66.45
2021-12-02 22:30:00+01:00,2021-12-02 22:30:00,206.78,36.78,36.78
2021-12-02 22:45:00+01:00,2021-12-02 22:45:00,206.78,36.78,36.78
2021-12-02 23:00:00+01:00,2021-12-02 23:00:00,172.48,173.67,-127.5
2021-12-02 23:15:00+01:00,2021-12-02 23:15:00,172.48,444.33,444.33
2021-12-02 23:30:00+01:00,2021-12-02 23:30:00,172.48,72.28,72.28
2021-12-02 23:45:00+01:00,2021-12-02 23:45:00,172.48,28.63,28.63
2021-12-03 00:00:00+01:00,2021-12-03 00:00:00,237.9,520.02,520.02
2021-12-03 00:15:00+01:00,2021-12-03 00:15:00,237.9,190.43,190.43
2021-12-03 00:30:00+01:00,2021-12-03 00:30:00,237.9,200.29,200.29
2021-12-03 00:45:00+01:00,2021-12-03 00:45:00,237.9,212.13,117.98
2021-12-03 01:00:00+01:00,2021-12-03 01:00:00,229.6,177.14,177.14
2021-12-03 01:15:00+01:00,2021-12-03 01:15:00,229.6,169.14,169.14
2021-12-03 01:30:00+01:00,2021-12-03 01:30:00,229.6,122.63,122.63
2021-12-03 01:45:00+01:00,2021-12-03 01:45:00,229.6,118.15,118.15
2021-12-03 02:00:00+01:00,2021-12-03 02:00:00,216.49,242.02,242.02
2021-12-03 02:15:00+01:00,2021-12-03 02:15:00,216.49,182.21,182.21
2021-12-03 02:30:00+01:00,2021-12-03 02:30:00,216.49,184.18,184.18
2021-12-03 02:45:00+01:00,2021-12-03 02:45:00,216.49,129.94,129.94
2021-12-03 03:00:00+01:00,2021-12-03 03:00:00,173.5,284.16,135.97
2021-12-03 03:15:00+01:00,2021-12-03 03:15:00,173.5,147.54,147.54
2021-12-03 03:30:00+01:00,2021-12-03 03:30:00,173.5,103.43,103.43
2021-12-03 03:45:00+01:00,2021-12-03 03:45:00,173.5,102.05,102.05
2021-12-03 04:00:00+01:00,2021-12-03 04:00:00,122.62,200.04,200.04
2021-12-03 04:15:00+01:00,2021-12-03 04:15:00,122.62,44.8,44.8
2021-12-03 04:30:00+01:00,2021-12-03 04:30:00,122.62,-51.9,-51.9
2021-12-03 04:45:00+01:00,2021-12-03 04:45:00,122.62,-51.9,-51.9
2021-12-03 05:00:00+01:00,2021-12-03 05:00:00,125.93,-23.46,-23.46
2021-12-03 05:15:00+01:00,2021-12-03 05:15:00,125.93,-32.9,-32.9
2021-12-03 05:30:00+01:00,2021-12-03 05:30:00,125.93,60.98,60.98
2021-12-03 05:45:00+01:00,2021-12-03 05:45:00,125.93,-66.15,-66.15
2021-12-03 06:00:00+01:00,2021-12-03 06:00:00,169.95,-3.4,-3.4
2021-12-03 06:15:00+01:00,2021-12-03 06:15:00,169.95,86.16,86.16
2021-12-03 06:30:00+01:00,2021-12-03 06:30:00,169.95,71.44,71.44
2021-12-03 06:45:00+01:00,2021-12-03 06:45:00,169.95,193.61,132.3
2021-12-03 07:00:00+01:00,2021-12-03 07:00:00,232.1,132.39,-3.4
2021-12-03 07:15:00+01:00,2021-12-03 07:15:00,232.1,538.32,538.32
2021-12-03 07:30:00+01:00,2021-12-03 07:30:00,232.1,294.34,294.34
2021-12-03 07:45:00+01:00,2021-12-03 07:45:00,232.1,481.23,481.23
2021-12-03 08:00:00+01:00,2021-12-03 08:00:00,243.88,538.31,538.31
2021-12-03 08:15:00+01:00,2021-12-03 08:15:00,243.88,113.19,113.19
2021-12-03 08:30:00+01:00,2021-12-03 08:30:00,243.88,164.41,164.41
2021-12-03 08:45:00+01:00,2021-12-03 08:45:00,243.88,202.66,122.05
2021-12-03 09:00:00+01:00,2021-12-03 09:00:00,217.75,175.5,175.5
2021-12-03 09:15:00+01:00,2021-12-03 09:15:00,217.75,175.5,175.5
2021-12-03 09:30:00+01:00,2021-12-03 09:30:00,217.75,225.11,136.8
2021-12-03 09:45:00+01:00,2021-12-03 09:45:00,217.75,158.01,158.01
2021-12-03 10:00:00+01:00,2021-12-03 10:00:00,180.96,190.07,136.8
2021-12-03 10:15:00+01:00,2021-12-03 10:15:00,180.96,136.8,136.8
2021-12-03 10:30:00+01:00,2021-12-03 10:30:00,180.96,136.8,136.8
2021-12-03 10:45:00+01:00,2021-12-03 10:45:00,180.96,136.8,136.8
2021-12-03 11:00:00+01:00,2021-12-03 11:00:00,160.41,136.81,136.81
2021-12-03 11:15:00+01:00,2021-12-03 11:15:00,160.41,107.8,107.8
2021-12-03 11:30:00+01:00,2021-12-03 11:30:00,160.41,107.63,107.63
2021-12-03 11:45:00+01:00,2021-12-03 11:45:00,160.41,-122.55,-122.55
2021-12-03 12:00:00+01:00,2021-12-03 12:00:00,140.01,184.9,-134.85
2021-12-03 12:15:00+01:00,2021-12-03 12:15:00,140.01,-29.99,-29.99
2021-12-03 12:30:00+01:00,2021-12-03 12:30:00,140.01,-14.88,-14.88
2021-12-03 12:45:00+01:00,2021-12-03 12:45:00,140.01,-17.8,-17.8
2021-12-03 13:00:00+01:00,2021-12-03 13:00:00,140.8,164.01,164.01
2021-12-03 13:15:00+01:00,2021-12-03 13:15:00,140.8,130.54,130.54
2021-12-03 13:30:00+01:00,2021-12-03 13:30:00,140.8,130.54,130.54
2021-12-03 13:45:00+01:00,2021-12-03 13:45:00,140.8,-10.96,-10.96
2021-12-03 14:00:00+01:00,2021-12-03 14:00:00,179.93,184.9,-49.07
2021-12-03 14:15:00+01:00,2021-12-03 14:15:00,179.93,193.15,193.15
2021-12-03 14:30:00+01:00,2021-12-03 14:30:00,179.93,180.25,180.25
2021-12-03 14:45:00+01:00,2021-12-03 14:45:00,179.93,173.69,173.69
2021-12-03 15:00:00+01:00,2021-12-03 15:00:00,164.9,187.96,187.96
2021-12-03 15:15:00+01:00,2021-12-03 15:15:00,164.9,171.54,171.54
2021-12-03 15:30:00+01:00,2021-12-03 15:30:00,164.9,158.01,158.01
2021-12-03 15:45:00+01:00,2021-12-03 15:45:00,164.9,121.63,121.63
2021-12-03 16:00:00+01:00,2021-12-03 16:00:00,180.0,-3.15,-3.15
2021-12-03 16:15:00+01:00,2021-12-03 16:15:00,180.0,146.86,146.86
2021-12-03 16:30:00+01:00,2021-12-03 16:30:00,180.0,130.54,130.54
2021-12-03 16:45:00+01:00,2021-12-03 16:45:00,180.0,161.01,161.01
2021-12-03 17:00:00+01:00,2021-12-03 17:00:00,280.0,110.0,110.0
2021-12-03 17:15:00+01:00,2021-12-03 17:15:00,280.0,192.03,143.12
2021-12-03 17:30:00+01:00,2021-12-03 17:30:00,280.0,194.0,194.0
2021-12-03 17:45:00+01:00,2021-12-03 17:45:00,280.0,285.9,285.9
2021-12-03 18:00:00+01:00,2021-12-03 18:00:00,266.95,266.08,266.08
2021-12-03 18:15:00+01:00,2021-12-03 18:15:00,266.95,253.64,139.98
2021-12-03 18:30:00+01:00,2021-12-03 18:30:00,266.95,158.18,158.18
2021-12-03 18:45:00+01:00,2021-12-03 18:45:00,266.95,164.52,164.52
2021-12-03 19:00:00+01:00,2021-12-03 19:00:00,184.6,-51.9,-51.9
2021-12-03 19:15:00+01:00,2021-12-03 19:15:00,184.6,139.25,139.25
2021-12-03 19:30:00+01:00,2021-12-03 19:30:00,184.6,146.57,146.57
2021-12-03 19:45:00+01:00,2021-12-03 19:45:00,184.6,203.81,203.81
2021-12-03 20:00:00+01:00,2021-12-03 20:00:00,219.0,238.17,238.17
2021-12-03 20:15:00+01:00,2021-12-03 20:15:00,219.0,147.33,147.33
2021-12-03 20:30:00+01:00,2021-12-03 20:30:00,219.0,107.87,107.87
2021-12-03 20:45:00+01:00,2021-12-03 20:45:00,219.0,94.22,94.22
2021-12-03 21:00:00+01:00,2021-12-03 21:00:00,199.9,64.06,64.06
2021-12-03 21:15:00+01:00,2021-12-03 21:15:00,199.9,139.98,139.98
2021-12-03 21:30:00+01:00,2021-12-03 21:30:00,199.9,167.56,167.56
2021-12-03 21:45:00+01:00,2021-12-03 21:45:00,199.9,161.01,161.01
2021-12-03 22:00:00+01:00,2021-12-03 22:00:00,199.93,87.58,87.58
2021-12-03 22:15:00+01:00,2021-12-03 22:15:00,199.93,156.8,156.8
2021-12-03 22:30:00+01:00,2021-12-03 22:30:00,199.93,166.01,166.01
2021-12-03 22:45:00+01:00,2021-12-03 22:45:00,199.93,167.56,167.56
2021-12-03 23:00:00+01:00,2021-12-03 23:00:00,220.0,253.64,253.64
2021-12-03 23:15:00+01:00,2021-12-03 23:15:00,220.0,205.03,205.03
2021-12-03 23:30:00+01:00,2021-12-03 23:30:00,220.0,136.03,136.03
2021-12-03 23:45:00+01:00,2021-12-03 23:45:00,220.0,174.78,174.78
2021-12-04 00:00:00+01:00,2021-12-04 00:00:00,258.0,221.9,144.61
2021-12-04 00:15:00+01:00,2021-12-04 00:15:00,258.0,536.25,536.25
2021-12-04 00:30:00+01:00,2021-12-04 00:30:00,258.0,208.83,208.83
2021-12-04 00:45:00+01:00,2021-12-04 00:45:00,258.0,219.28,170.55
2021-12-04 01:00:00+01:00,2021-12-04 01:00:00,198.0,140.12,140.12
2021-12-04 01:15:00+01:00,2021-12-04 01:15:00,198.0,152.83,152.83
2021-12-04 01:30:00+01:00,2021-12-04 01:30:00,198.0,140.31,140.31
2021-12-04 01:45:00+01:00,2021-12-04 01:45:00,198.0,159.69,159.69
2021-12-04 02:00:00+01:00,2021-12-04 02:00:00,163.79,-124.41,-124.41
2021-12-04 02:15:00+01:00,2021-12-04 02:15:00,163.79,102.41,102.41
2021-12-04 02:30:00+01:00,2021-12-04 02:30:00,163.79,111.08,111.08
2021-12-04 02:45:00+01:00,2021-12-04 02:45:00,163.79,138.79,138.79
2021-12-04 03:00:00+01:00,2021-12-04 03:00:00,185.0,225.07,225.07
2021-12-04 03:15:00+01:00,2021-12-04 03:15:00,185.0,194.46,194.46
2021-12-04 03:30:00+01:00,2021-12-04 03:30:00,185.0,100.0,100.0
2021-12-04 03:45:00+01:00,2021-12-04 03:45:00,185.0,190.21,190.21
2021-12-04 04:00:00+01:00,2021-12-04 04:00:00,185.01,180.77,180.77
2021-12-04 04:15:00+01:00,2021-12-04 04:15:00,185.01,134.81,134.81
2021-12-04 04:30:00+01:00,2021-12-04 04:30:00,185.01,134.81,134.81
2021-12-04 04:45:00+01:00,2021-12-04 04:45:00,185.01,134.81,134.81
2021-12-04 05:00:00+01:00,2021-12-04 05:00:00,183.79,181.0,181.0
2021-12-04 05:15:00+01:00,2021-12-04 05:15:00,183.79,195.66,195.66
2021-12-04 05:30:00+01:00,2021-12-04 05:30:00,183.79,175.01,175.01
2021-12-04 05:45:00+01:00,2021-12-04 05:45:00,183.79,134.81,134.81
2021-12-04 06:00:00+01:00,2021-12-04 06:00:00,187.6,481.79,481.79
2021-12-04 06:15:00+01:00,2021-12-04 06:15:00,187.6,228.24,228.24
2021-12-04 06:30:00+01:00,2021-12-04 06:30:00,187.6,161.78,161.78
2021-12-04 06:45:00+01:00,2021-12-04 06:45:00,187.6,175.01,175.01
2021-12-04 07:00:00+01:00,2021-12-04 07:00:00,205.0,499.94,499.94
2021-12-04 07:15:00+01:00,2021-12-04 07:15:00,205.0,225.07,225.07
2021-12-04 07:30:00+01:00,2021-12-04 07:30:00,205.0,183.36,183.36
2021-12-04 07:45:00+01:00,2021-12-04 07:45:00,205.0,134.89,134.89
2021-12-04 08:00:00+01:00,2021-12-04 08:00:00,222.79,536.25,536.25
2021-12-04 08:15:00+01:00,2021-12-04 08:15:00,222.79,198.37,198.37
2021-12-04 08:30:00+01:00,2021-12-04 08:30:00,222.79,476.4,476.4
2021-12-04 08:45:00+01:00,2021-12-04 08:45:00,222.79,332.26,332.26
2021-12-04 09:00:00+01:00,2021-12-04 09:00:00,235.01,172.78,172.78
2021-12-04 09:15:00+01:00,2021-12-04 09:15:00,235.01,141.05,141.05
2021-12-04 09:30:00+01:00,2021-12-04 09:30:00,235.01,95.0,95.0
2021-12-04 09:45:00+01:00,2021-12-04 09:45:00,235.01,205.01,205.01
2021-12-04 10:00:00+01:00,2021-12-04 10:00:00,239.55,141.05,141.05
2021-12-04 10:15:00+01:00,2021-12-04 10:15:00,239.55,188.59,188.59
2021-12-04 10:30:00+01:00,2021-12-04 10:30:00,239.55,167.0,167.0
2021-12-04 10:45:00+01:00,2021-12-04 10:45:00,239.55,99.5,99.5
2021-12-04 11:00:00+01:00,2021-12-04 11:00:00,235.01,147.78,147.78
2021-12-04 11:15:00+01:00,2021-12-04 11:15:00,235.01,141.05,141.05
2021-12-04 11:30:00+01:00,2021-12-04 11:30:00,235.01,162.0,162.0
2021-12-04 11:45:00+01:00,2021-12-04 11:45:00,235.01,162.0,162.0
2021-12-04 12:00:00+01:00,2021-12-04 12:00:00,237.92,182.09,182.09
2021-12-04 12:15:00+01:00,2021-12-04 12:15:00,237.92,141.05,141.05
2021-12-04 12:30:00+01:00,2021-12-04 12:30:00,237.92,141.05,141.05
2021-12-04 12:45:00+01:00,2021-12-04 12:45:00,237.92,174.78,174.78
2021-12-04 13:00:00+01:00,2021-12-04 13:00:00,222.0,536.24,536.24
2021-12-04 13:15:00+01:00,2021-12-04 13:15:00,222.0,247.29,141.05
2021-12-04 13:30:00+01:00,2021-12-04 13:30:00,222.0,141.05,141.05
2021-12-04 13:45:00+01:00,2021-12-04 13:45:00,222.0,141.05,141.05
2021-12-04 14:00:00+01:00,2021-12-04 14:00:00,218.73,231.42,231.42
2021-12-04 14:15:00+01:00,2021-12-04 14:15:00,218.73,219.28,219.28
2021-12-04 14:30:00+01:00,2021-12-04 14:30:00,218.73,190.55,190.55
2021-12-04 14:45:00+01:00,2021-12-04 14:45:00,218.73,208.73,208.73
