time,mid_price,max_price,min_price
2021-06-16 01:00:00+00:00,58.5,61.99,61.99
2021-06-16 01:15:00+00:00,58.5,69.84,63.4
2021-06-16 01:30:00+00:00,58.5,69.38,69.38
2021-06-16 01:45:00+00:00,65.61,66.52,66.52
2021-06-16 02:00:00+00:00,65.61,66.38,66.38
2021-06-16 02:15:00+00:00,65.61,66.52,66.52
2021-06-16 02:30:00+00:00,65.61,64.21,64.21
2021-06-16 02:45:00+00:00,65.61,65.61,65.61
2021-06-16 03:00:00+00:00,65.61,65.61,65.61
2021-06-16 03:15:00+00:00,65.61,65.61,65.61
2021-06-16 03:30:00+00:00,65.61,65.61,65.61
2021-06-16 03:45:00+00:00,65.61,60.38,60.38
2021-06-16 04:00:00+00:00,65.61,57.38,57.38
2021-06-16 04:15:00+00:00,65.61,58.66,58.66
2021-06-16 04:30:00+00:00,65.61,64.21,61.08
2021-06-16 04:45:00+00:00,65.61,59.08,59.08
2021-06-16 05:00:00+00:00,66.04,65.61,65.61
2021-06-16 05:15:00+00:00,66.04,61.08,61.08
2021-06-16 05:30:00+00:00,66.04,66.04,66.04
2021-06-16 05:45:00+00:00,66.04,66.04,66.04
2021-06-16 06:00:00+00:00,66.04,66.04,66.04
2021-06-16 06:15:00+00:00,66.04,90.0,90.0
2021-06-16 06:30:00+00:00,66.04,71.95,71.95
2021-06-16 06:45:00+00:00,66.04,90.0,90.0
2021-06-16 07:00:00+00:00,66.04,66.04,66.04
2021-06-16 07:15:00+00:00,66.04,124.95,124.95
2021-06-16 07:30:00+00:00,65.77,66.04,66.04
2021-06-16 07:45:00+00:00,65.77,64.53,61.08
2021-06-16 08:00:00+00:00,66.04,57.87,57.87
2021-06-16 08:15:00+00:00,66.04,116.99,64.11
2021-06-16 08:30:00+00:00,66.04,68.84,68.84
2021-06-16 08:45:00+00:00,66.04,66.04,66.04
2021-06-16 09:00:00+00:00,66.04,66.04,66.04
2021-06-16 09:15:00+00:00,66.04,66.04,66.04
2021-06-16 09:30:00+00:00,66.04,65.08,65.08
2021-06-16 09:45:00+00:00,66.04,64.58,64.58
2021-06-16 10:00:00+00:00,66.04,64.1,64.1
2021-06-16 10:15:00+00:00,66.04,66.04,66.04
2021-06-16 10:30:00+00:00,66.04,70.99,70.99
2021-06-16 10:45:00+00:00,66.04,71.08,71.08
2021-06-16 11:00:00+00:00,66.04,71.08,71.08
2021-06-16 11:15:00+00:00,66.04,71.08,61.08
2021-06-16 11:30:00+00:00,66.04,76.45,63.65
2021-06-16 11:45:00+00:00,66.04,73.68,73.68
2021-06-16 12:00:00+00:00,66.04,68.84,68.84
2021-06-16 12:15:00+00:00,66.04,66.04,66.04
2021-06-16 12:30:00+00:00,66.04,66.04,66.04
2021-06-16 12:45:00+00:00,66.04,68.08,68.08
2021-06-16 13:00:00+00:00,66.04,71.08,71.08
2021-06-16 13:15:00+00:00,66.04,65.08,65.08
2021-06-16 13:30:00+00:00,66.04,95.11,95.11
2021-06-16 13:45:00+00:00,66.04,76.45,76.45
2021-06-16 14:00:00+00:00,66.04,182.95,182.95
2021-06-16 14:15:00+00:00,66.04,66.04,66.04
2021-06-16 14:30:00+00:00,66.04,66.04,66.04
2021-06-16 14:45:00+00:00,66.04,435.5,435.5
2021-06-16 15:00:00+00:00,66.04,435.5,435.5
2021-06-16 15:15:00+00:00,66.04,61.99,61.99
2021-06-16 15:30:00+00:00,66.04,61.08,61.08
2021-06-16 15:45:00+00:00,66.04,66.04,66.04
2021-06-16 16:00:00+00:00,66.04,66.04,66.04
2021-06-16 16:15:00+00:00,66.04,42.34,42.34
2021-06-16 16:30:00+00:00,66.04,60.78,60.78
2021-06-16 16:45:00+00:00,66.04,66.04,66.04
2021-06-16 17:00:00+00:00,71.67,65.08,65.08
2021-06-16 17:15:00+00:00,71.67,88.05,88.05
2021-06-16 17:30:00+00:00,71.67,121.05,121.05
2021-06-16 17:45:00+00:00,71.67,98.05,98.05
2021-06-16 18:00:00+00:00,68.86,121.05,121.05
2021-06-16 18:15:00+00:00,68.87,461.53,461.53
2021-06-16 18:30:00+00:00,69.27,317.92,62.0
2021-06-16 18:45:00+00:00,69.27,69.27,69.27
2021-06-16 19:00:00+00:00,66.04,65.52,65.52
2021-06-16 19:15:00+00:00,66.04,65.08,65.51
2021-06-16 19:30:00+00:00,66.04,74.99,74.99
2021-06-16 19:45:00+00:00,66.04,65.08,65.08
2021-06-16 20:00:00+00:00,71.66,65.08,65.08
2021-06-16 20:15:00+00:00,71.66,467.72,467.72
2021-06-16 20:30:00+00:00,71.66,90.2,67.0
2021-06-16 20:45:00+00:00,71.66,65.0,65.0
2021-06-16 21:00:00+00:00,68.04,63.28,63.28
2021-06-16 21:15:00+00:00,68.04,112.07,67.0
2021-06-16 21:30:00+00:00,68.04,69.07,61.62
2021-06-16 21:45:00+00:00,68.04,52.75,52.75
2021-06-16 22:00:00+00:00,64.52,40.42,40.42
2021-06-16 22:15:00+00:00,65.9,66.89,25.47
2021-06-16 22:30:00+00:00,65.9,60.11,60.11
2021-06-16 22:45:00+00:00,65.9,55.58,55.58
2021-06-16 23:00:00+00:00,65.75,51.83,51.83
2021-06-16 23:15:00+00:00,65.77,55.13,55.13
2021-06-16 23:30:00+00:00,64.16,63.41,63.41
2021-06-16 23:45:00+00:00,65.77,62.96,62.96
2021-06-17 00:00:00+00:00,63.96,58.13,58.13
2021-06-17 00:15:00+00:00,63.98,58.78,58.78
2021-06-17 00:30:00+00:00,64.0,63.98,63.98
2021-06-17 00:45:00+00:00,64.02,59.13,59.13
2021-06-17 01:00:00+00:00,63.86,61.13,61.13
2021-06-17 01:15:00+00:00,63.75,232.8,232.8
2021-06-17 01:30:00+00:00,64.23,67.18,67.18
2021-06-17 01:45:00+00:00,64.09,67.18,67.18
2021-06-17 02:00:00+00:00,64.44,70.18,70.18
2021-06-17 02:15:00+00:00,64.44,67.18,67.18
2021-06-17 02:30:00+00:00,64.87,66.08,66.08
2021-06-17 02:45:00+00:00,64.83,75.77,75.77
2021-06-17 03:00:00+00:00,63.94,69.83,69.83
2021-06-17 03:15:00+00:00,64.02,63.9,63.9
2021-06-17 03:30:00+00:00,64.77,64.02,64.02
2021-06-17 03:45:00+00:00,64.11,61.13,61.13
2021-06-17 04:00:00+00:00,63.92,53.13,53.13
2021-06-17 04:15:00+00:00,64.16,63.89,58.64
2021-06-17 04:30:00+00:00,64.14,63.83,63.83
2021-06-17 04:45:00+00:00,64.14,64.14,64.14
2021-06-17 05:00:00+00:00,64.8,64.14,64.14
2021-06-17 05:15:00+00:00,64.8,450.0,450.0
2021-06-17 05:30:00+00:00,64.81,444.08,444.08
2021-06-17 05:45:00+00:00,64.86,444.08,444.08
2021-06-17 06:00:00+00:00,65.57,394.08,-105.92
2021-06-17 06:15:00+00:00,65.57,-101.0,-101.0
2021-06-17 06:30:00+00:00,65.04,52.64,52.64
2021-06-17 06:45:00+00:00,65.03,60.64,60.64
2021-06-17 07:00:00+00:00,57.21,67.12,67.12
2021-06-17 07:15:00+00:00,64.56,437.56,437.56
2021-06-17 07:30:00+00:00,64.49,450.0,450.0
2021-06-17 07:45:00+00:00,64.49,113.0,113.0
2021-06-17 08:00:00+00:00,65.5,66.68,66.68
2021-06-17 08:15:00+00:00,65.14,78.69,78.69
2021-06-17 08:30:00+00:00,63.77,428.17,428.17
2021-06-17 08:45:00+00:00,65.14,428.17,428.17
2021-06-17 09:00:00+00:00,65.5,428.17,428.17
2021-06-17 09:15:00+00:00,65.5,125.99,125.99
2021-06-17 09:30:00+00:00,65.5,145.38,145.38
2021-06-17 09:45:00+00:00,65.5,237.8,237.8
2021-06-17 10:00:00+00:00,65.25,185.99,185.99
2021-06-17 10:15:00+00:00,65.25,76.5,60.04
2021-06-17 10:30:00+00:00,65.25,63.06,63.06
2021-06-17 10:45:00+00:00,63.78,57.79,57.79
2021-06-17 11:00:00+00:00,65.16,44.34,44.34
2021-06-17 11:15:00+00:00,65.16,57.74,57.74
2021-06-17 11:30:00+00:00,65.16,65.16,65.16
2021-06-17 11:45:00+00:00,65.16,63.64,63.64
2021-06-17 12:00:00+00:00,65.26,60.64,60.64
2021-06-17 12:15:00+00:00,63.83,60.07,60.07
2021-06-17 12:30:00+00:00,65.26,40.45,40.45
2021-06-17 12:45:00+00:00,65.26,62.09,62.09
2021-06-17 13:00:00+00:00,63.87,63.84,63.84
2021-06-17 13:15:00+00:00,63.83,2.34,2.34
2021-06-17 13:30:00+00:00,63.66,52.64,52.64
2021-06-17 13:45:00+00:00,63.82,63.66,63.66
2021-06-17 14:00:00+00:00,65.58,63.82,63.82
2021-06-17 14:15:00+00:00,65.58,-130.1,-130.1
2021-06-17 14:30:00+00:00,64.18,35.95,35.95
2021-06-17 14:45:00+00:00,64.12,6.75,6.75
2021-06-17 15:00:00+00:00,65.14,37.14,37.14
2021-06-17 15:15:00+00:00,65.14,-1.66,-1.66
2021-06-17 15:30:00+00:00,64.01,56.1,56.1
2021-06-17 15:45:00+00:00,64.05,64.01,64.01
2021-06-17 16:00:00+00:00,64.28,64.05,64.05
2021-06-17 16:15:00+00:00,64.34,5.88,5.88
2021-06-17 16:30:00+00:00,64.29,49.58,49.58
2021-06-17 16:45:00+00:00,64.28,64.29,64.29
2021-06-17 17:00:00+00:00,65.14,65.77,65.77
2021-06-17 17:15:00+00:00,65.11,65.14,65.14
2021-06-17 17:30:00+00:00,65.11,65.11,65.11
2021-06-17 17:45:00+00:00,65.14,78.79,78.79
2021-06-17 18:00:00+00:00,64.87,87.04,87.04
2021-06-17 18:15:00+00:00,64.87,66.63,66.63
2021-06-17 18:30:00+00:00,64.87,78.02,78.02
2021-06-17 18:45:00+00:00,64.86,68.13,68.13
2021-06-17 19:00:00+00:00,64.75,66.68,66.68
2021-06-17 19:15:00+00:00,64.75,64.75,64.75
2021-06-17 19:30:00+00:00,64.78,59.93,59.93
2021-06-17 19:45:00+00:00,64.78,57.43,57.43
2021-06-17 20:00:00+00:00,65.01,60.59,60.59
2021-06-17 20:15:00+00:00,64.5,65.01,65.01
2021-06-17 20:30:00+00:00,64.5,64.5,64.5
2021-06-17 20:45:00+00:00,64.5,63.54,63.54
2021-06-17 21:00:00+00:00,64.26,60.59,60.59
2021-06-17 21:15:00+00:00,64.27,233.18,63.54
2021-06-17 21:30:00+00:00,64.27,64.27,64.27
2021-06-17 21:45:00+00:00,64.24,64.27,64.27
2021-06-17 22:00:00+00:00,63.23,64.24,64.24
2021-06-17 22:15:00+00:00,63.23,63.23,63.23
2021-06-17 22:30:00+00:00,63.23,63.23,63.23
2021-06-17 22:45:00+00:00,62.21,69.02,69.02
2021-06-17 23:00:00+00:00,63.04,58.64,58.64
2021-06-17 23:15:00+00:00,65.6,68.06,68.06
2021-06-17 23:30:00+00:00,65.65,65.6,65.6
2021-06-17 23:45:00+00:00,64.83,66.46,66.46
2021-06-18 00:00:00+00:00,62.15,60.64,60.64
2021-06-18 00:15:00+00:00,63.22,65.47,58.64
2021-06-18 00:30:00+00:00,63.29,66.68,66.68
2021-06-18 00:45:00+00:00,63.3,63.29,63.29
2021-06-18 01:00:00+00:00,61.92,63.3,63.3
2021-06-18 01:15:00+00:00,63.15,123.85,123.85
2021-06-18 01:30:00+00:00,63.19,151.87,151.87
2021-06-18 01:45:00+00:00,63.22,61.86,61.86
2021-06-18 02:00:00+00:00,63.2,63.27,63.27
2021-06-18 02:15:00+00:00,63.21,65.66,65.66
2021-06-18 02:30:00+00:00,63.22,63.22,63.22
2021-06-18 02:45:00+00:00,61.92,63.22,63.22
2021-06-18 03:00:00+00:00,64.8,63.19,63.19
2021-06-18 03:15:00+00:00,64.85,316.09,316.09
2021-06-18 03:30:00+00:00,64.87,84.31,66.43
2021-06-18 03:45:00+00:00,65.55,64.87,64.87
2021-06-18 04:00:00+00:00,64.09,65.55,65.55
2021-06-18 04:15:00+00:00,67.79,64.09,64.09
2021-06-18 04:30:00+00:00,67.79,67.79,67.79
2021-06-18 04:45:00+00:00,65.55,75.78,75.78
2021-06-18 05:00:00+00:00,65.55,68.12,68.12
2021-06-18 05:15:00+00:00,65.55,46.17,46.17
2021-06-18 05:30:00+00:00,65.55,62.56,62.56
2021-06-18 05:45:00+00:00,65.35,65.55,65.55
2021-06-18 06:00:00+00:00,65.54,71.28,71.28
2021-06-18 06:15:00+00:00,65.54,450.0,450.0
2021-06-18 06:30:00+00:00,65.54,316.09,316.09
2021-06-18 06:45:00+00:00,63.91,60.62,60.62
2021-06-18 07:00:00+00:00,66.15,58.62,58.62
2021-06-18 07:15:00+00:00,64.96,318.51,318.51
2021-06-18 07:30:00+00:00,64.95,90.09,90.09
2021-06-18 07:45:00+00:00,64.96,68.01,68.01
2021-06-18 08:00:00+00:00,64.49,57.45,57.45
2021-06-18 08:15:00+00:00,64.42,56.58,56.58
2021-06-18 08:30:00+00:00,62.7,32.66,32.66
2021-06-18 08:45:00+00:00,64.42,14.94,14.94
2021-06-18 09:00:00+00:00,65.17,34.97,34.97
2021-06-18 09:15:00+00:00,65.19,-55.02,-55.02
2021-06-18 09:30:00+00:00,65.21,1.2,1.2
2021-06-18 09:45:00+00:00,64.48,-16.97,-16.97
2021-06-18 10:00:00+00:00,62.55,-29.0,-29.0
2021-06-18 10:15:00+00:00,55.31,44.04,44.04
2021-06-18 10:30:00+00:00,55.31,47.62,47.62
2021-06-18 10:45:00+00:00,55.31,46.96,46.96
2021-06-18 11:00:00+00:00,64.53,-125.41,-125.41
2021-06-18 11:15:00+00:00,57.32,-5.32,-5.32
2021-06-18 11:30:00+00:00,57.32,9.0,9.0
2021-06-18 11:45:00+00:00,57.32,-15.11,-15.11
2021-06-18 12:00:00+00:00,65.72,-134.42,-134.42
2021-06-18 12:15:00+00:00,57.39,-31.42,-31.42
2021-06-18 12:30:00+00:00,57.39,33.61,33.61
2021-06-18 12:45:00+00:00,57.39,-15.11,-15.11
2021-06-18 13:00:00+00:00,57.41,18.76,18.76
2021-06-18 13:15:00+00:00,57.41,55.62,55.62
2021-06-18 13:30:00+00:00,57.41,54.36,54.36
2021-06-18 13:45:00+00:00,57.41,57.41,57.41
2021-06-18 14:00:00+00:00,,,
2021-06-18 14:15:00+00:00,,,
2021-06-18 14:30:00+00:00,0.0,0.0,0.0
2021-06-18 14:45:00+00:00,65.67,87.15,87.15
2021-06-18 15:00:00+00:00,66.13,278.67,278.67
2021-06-18 15:15:00+00:00,65.36,278.66,278.66
2021-06-18 15:30:00+00:00,65.36,68.68,63.01
2021-06-18 15:45:00+00:00,65.36,316.09,316.09
2021-06-18 16:00:00+00:00,65.36,316.09,316.09
2021-06-18 16:15:00+00:00,65.36,316.09,316.09
2021-06-18 16:30:00+00:00,65.36,120.04,120.04
2021-06-18 16:45:00+00:00,65.36,316.09,316.09
2021-06-18 17:00:00+00:00,65.37,316.09,316.09
2021-06-18 17:15:00+00:00,0.0,0.0,0.0
2021-06-18 17:30:00+00:00,0.0,0.0,0.0
2021-06-18 17:45:00+00:00,0.0,0.0,0.0
2021-06-18 18:00:00+00:00,65.4,63.01,63.01
2021-06-18 18:15:00+00:00,65.4,55.62,55.62
2021-06-18 18:30:00+00:00,65.4,59.95,59.95
2021-06-18 18:45:00+00:00,65.4,76.73,63.01
2021-06-18 19:00:00+00:00,62.38,316.09,316.09
2021-06-18 19:15:00+00:00,62.38,450.0,450.0
2021-06-18 19:30:00+00:00,62.38,450.0,450.0
2021-06-18 19:45:00+00:00,62.38,450.0,57.79
2021-06-18 20:00:00+00:00,62.12,50.29,50.29
2021-06-18 20:15:00+00:00,62.12,46.7,46.7
2021-06-18 20:30:00+00:00,63.31,56.81,56.81
2021-06-18 20:45:00+00:00,63.32,49.92,49.92
2021-06-18 21:00:00+00:00,62.03,52.62,52.62
2021-06-18 21:15:00+00:00,63.22,316.09,56.3
2021-06-18 21:30:00+00:00,63.16,393.33,393.33
2021-06-18 21:45:00+00:00,62.03,60.62,60.62
2021-06-18 22:00:00+00:00,58.24,70.15,70.15
2021-06-18 22:15:00+00:00,58.24,316.09,316.09
2021-06-18 22:30:00+00:00,65.15,381.86,381.86
2021-06-18 22:45:00+00:00,65.09,140.76,61.53
2021-06-18 23:00:00+00:00,65.64,128.57,128.57
2021-06-18 23:15:00+00:00,58.24,371.69,371.69
2021-06-18 23:30:00+00:00,65.7,371.69,371.69
2021-06-18 23:45:00+00:00,65.64,581.44,581.44
2021-06-19 00:00:00+00:00,65.6,569.19,569.19
2021-06-19 00:15:00+00:00,68.2,102.32,102.32
2021-06-19 00:30:00+00:00,68.21,496.44,496.44
2021-06-19 00:45:00+00:00,68.21,207.13,207.13
2021-06-19 01:00:00+00:00,65.65,85.09,85.09
2021-06-19 01:15:00+00:00,65.67,371.69,371.69
2021-06-19 01:30:00+00:00,65.66,222.13,222.13
2021-06-19 01:45:00+00:00,65.66,81.38,81.38
2021-06-19 02:00:00+00:00,65.64,105.51,105.51
2021-06-19 02:15:00+00:00,65.65,266.27,266.27
2021-06-19 02:30:00+00:00,65.65,100.02,100.02
2021-06-19 02:45:00+00:00,65.66,117.45,117.45
2021-06-19 03:00:00+00:00,65.66,66.49,64.0
2021-06-19 03:15:00+00:00,65.66,244.84,244.84
2021-06-19 03:30:00+00:00,65.66,91.61,91.61
2021-06-19 03:45:00+00:00,65.66,99.33,99.33
2021-06-19 04:00:00+00:00,65.66,75.4,75.4
2021-06-19 04:15:00+00:00,65.66,81.26,81.26
2021-06-19 04:30:00+00:00,65.66,90.83,90.83
2021-06-19 04:45:00+00:00,65.65,74.81,74.81
2021-06-19 05:00:00+00:00,65.66,65.65,65.65
2021-06-19 05:15:00+00:00,65.65,64.85,64.85
2021-06-19 05:30:00+00:00,65.65,65.65,65.65
2021-06-19 05:45:00+00:00,65.64,65.65,65.65
2021-06-19 06:00:00+00:00,68.22,73.43,73.43
2021-06-19 06:15:00+00:00,67.05,309.19,309.19
2021-06-19 06:30:00+00:00,65.71,102.76,102.76
2021-06-19 06:45:00+00:00,65.66,64.95,64.95
2021-06-19 07:00:00+00:00,68.21,74.42,74.42
2021-06-19 07:15:00+00:00,68.7,266.28,266.28
2021-06-19 07:30:00+00:00,68.7,266.27,266.27
2021-06-19 07:45:00+00:00,66.17,266.28,266.28
2021-06-19 08:00:00+00:00,68.7,159.11,159.11
2021-06-19 08:15:00+00:00,66.2,498.33,498.33
2021-06-19 08:30:00+00:00,68.7,227.77,227.77
2021-06-19 08:45:00+00:00,68.7,76.18,76.18
2021-06-19 09:00:00+00:00,67.85,70.93,70.93
2021-06-19 09:15:00+00:00,67.86,320.83,320.83
2021-06-19 09:30:00+00:00,70.38,111.69,111.69
2021-06-19 09:45:00+00:00,67.88,100.58,100.58
2021-06-19 10:00:00+00:00,70.55,123.9,123.9
2021-06-19 10:15:00+00:00,70.55,498.33,498.33
2021-06-19 10:30:00+00:00,68.7,244.85,244.85
2021-06-19 10:45:00+00:00,68.7,227.77,227.77
2021-06-19 11:00:00+00:00,68.91,498.33,498.33
2021-06-19 11:15:00+00:00,68.91,321.62,321.62
2021-06-19 11:30:00+00:00,68.91,321.62,321.62
2021-06-19 11:45:00+00:00,68.91,130.17,130.17
2021-06-19 12:00:00+00:00,66.41,101.03,101.03
2021-06-19 12:15:00+00:00,68.91,321.62,321.62
2021-06-19 12:30:00+00:00,68.91,321.62,321.62
2021-06-19 12:45:00+00:00,68.91,321.62,321.62
2021-06-19 13:00:00+00:00,68.91,321.62,321.62
2021-06-19 13:15:00+00:00,68.91,91.03,58.7
2021-06-19 13:30:00+00:00,68.91,321.62,321.62
2021-06-19 13:45:00+00:00,68.91,321.62,321.62
2021-06-19 14:00:00+00:00,68.91,321.62,321.62
2021-06-19 14:15:00+00:00,68.91,321.62,61.86
2021-06-19 14:30:00+00:00,68.91,321.62,321.62
2021-06-19 14:45:00+00:00,68.91,321.62,321.62
2021-06-19 15:00:00+00:00,68.2,65.09,65.09
2021-06-19 15:15:00+00:00,68.21,63.79,63.79
2021-06-19 15:30:00+00:00,68.21,62.88,62.88
2021-06-19 15:45:00+00:00,68.21,68.21,68.21
2021-06-19 16:00:00+00:00,68.51,68.21,68.21
2021-06-19 16:15:00+00:00,68.51,68.51,68.51
2021-06-19 16:30:00+00:00,68.5,61.03,61.03
2021-06-19 16:45:00+00:00,68.51,74.63,74.63
2021-06-19 17:00:00+00:00,66.31,79.63,79.63
2021-06-19 17:15:00+00:00,67.13,79.42,79.42
2021-06-19 17:30:00+00:00,69.65,67.13,67.13
2021-06-19 17:45:00+00:00,69.65,58.33,58.33
2021-06-19 18:00:00+00:00,69.81,62.98,62.98
2021-06-19 18:15:00+00:00,69.81,50.68,50.68
2021-06-19 18:30:00+00:00,67.3,62.32,62.32
2021-06-19 18:45:00+00:00,69.81,64.19,64.19
2021-06-19 19:00:00+00:00,69.69,69.81,69.81
2021-06-19 19:15:00+00:00,67.16,74.63,74.63
2021-06-19 19:30:00+00:00,67.14,76.17,76.17
2021-06-19 19:45:00+00:00,67.12,80.93,80.93
2021-06-19 20:00:00+00:00,69.43,70.54,70.54
2021-06-19 20:15:00+00:00,69.43,70.8,70.8
2021-06-19 20:30:00+00:00,66.89,69.43,69.43
2021-06-19 20:45:00+00:00,66.89,57.95,57.95
2021-06-19 21:00:00+00:00,69.17,32.81,32.81
2021-06-19 21:15:00+00:00,69.17,74.63,58.33
2021-06-19 21:30:00+00:00,66.65,66.47,66.47
2021-06-19 21:45:00+00:00,66.24,64.61,64.61
2021-06-19 22:00:00+00:00,66.59,69.76,69.76
2021-06-19 22:15:00+00:00,65.38,66.59,66.59
2021-06-19 22:30:00+00:00,63.7,53.07,53.07
2021-06-19 22:45:00+00:00,63.7,42.68,42.68
2021-06-19 23:00:00+00:00,64.9,34.32,34.32
2021-06-19 23:15:00+00:00,66.51,41.8,41.8
2021-06-19 23:30:00+00:00,64.89,-133.2,-133.2
2021-06-19 23:45:00+00:00,64.9,-133.2,-133.2
2021-06-20 00:00:00+00:00,64.71,-400.24,-400.24
2021-06-20 00:15:00+00:00,57.21,-111.86,-111.86
2021-06-20 00:30:00+00:00,57.21,-136.96,-136.96
2021-06-20 00:45:00+00:00,57.21,-1.96,-1.96
2021-06-20 01:00:00+00:00,62.86,53.07,53.07
2021-06-20 01:15:00+00:00,55.54,65.07,65.07
2021-06-20 01:30:00+00:00,55.54,61.07,61.07
2021-06-20 01:45:00+00:00,55.54,59.29,59.29
2021-06-20 02:00:00+00:00,56.93,55.54,55.54
2021-06-20 02:15:00+00:00,56.93,99.68,99.68
2021-06-20 02:30:00+00:00,56.97,251.58,251.58
2021-06-20 02:45:00+00:00,56.94,251.58,251.58
2021-06-20 03:00:00+00:00,64.47,73.83,73.83
2021-06-20 03:15:00+00:00,64.51,255.61,255.61
2021-06-20 03:30:00+00:00,64.53,81.85,81.85
2021-06-20 03:45:00+00:00,64.5,62.83,62.83
2021-06-20 04:00:00+00:00,64.84,64.5,64.5
2021-06-20 04:15:00+00:00,64.84,391.19,391.19
2021-06-20 04:30:00+00:00,64.81,73.48,62.69
2021-06-20 04:45:00+00:00,63.19,64.37,64.37
2021-06-20 05:00:00+00:00,64.82,63.19,63.19
2021-06-20 05:15:00+00:00,63.23,64.82,64.82
2021-06-20 05:30:00+00:00,63.23,65.21,65.21
2021-06-20 05:45:00+00:00,64.94,63.23,63.23
2021-06-20 06:00:00+00:00,60.66,64.94,64.94
2021-06-20 06:15:00+00:00,60.66,60.66,60.66
2021-06-20 06:30:00+00:00,60.66,60.26,60.26
2021-06-20 06:45:00+00:00,60.66,65.24,65.24
2021-06-20 07:00:00+00:00,61.91,60.66,60.66
2021-06-20 07:15:00+00:00,61.92,65.24,65.24
2021-06-20 07:30:00+00:00,60.66,61.92,61.92
2021-06-20 07:45:00+00:00,61.93,51.25,51.25
2021-06-20 08:00:00+00:00,59.98,50.37,50.37
2021-06-20 08:15:00+00:00,59.98,55.73,55.73
2021-06-20 08:30:00+00:00,61.02,56.24,56.24
2021-06-20 08:45:00+00:00,61.0,61.24,61.24
2021-06-20 09:00:00+00:00,59.98,61.09,61.09
2021-06-20 09:15:00+00:00,59.98,243.82,243.82
2021-06-20 09:30:00+00:00,59.98,82.85,82.85
2021-06-20 09:45:00+00:00,59.98,59.98,59.98
2021-06-20 10:00:00+00:00,59.98,59.98,59.98
2021-06-20 10:15:00+00:00,59.98,232.03,232.03
2021-06-20 10:30:00+00:00,59.98,75.88,75.88
2021-06-20 10:45:00+00:00,59.98,89.85,89.85
2021-06-20 11:00:00+00:00,58.21,232.03,232.03
2021-06-20 11:15:00+00:00,58.22,82.85,82.85
2021-06-20 11:30:00+00:00,60.49,220.23,220.23
2021-06-20 11:45:00+00:00,60.5,99.85,99.85
2021-06-20 12:00:00+00:00,60.37,52.23,52.23
2021-06-20 12:15:00+00:00,60.37,59.76,59.76
2021-06-20 12:30:00+00:00,60.37,60.37,60.37
2021-06-20 12:45:00+00:00,60.37,58.91,58.91
2021-06-20 13:00:00+00:00,60.55,76.01,76.01
2021-06-20 13:15:00+00:00,60.55,89.85,61.62
2021-06-20 13:30:00+00:00,60.55,68.24,68.24
2021-06-20 13:45:00+00:00,60.55,200.85,200.85
2021-06-20 14:00:00+00:00,61.69,220.23,220.23
2021-06-20 14:15:00+00:00,61.67,99.85,99.85
2021-06-20 14:30:00+00:00,61.65,82.85,82.85
2021-06-20 14:45:00+00:00,61.65,119.85,64.58
2021-06-20 15:00:00+00:00,64.82,243.82,243.82
2021-06-20 15:15:00+00:00,64.8,58.81,58.81
2021-06-20 15:30:00+00:00,64.85,62.24,62.24
2021-06-20 15:45:00+00:00,64.84,63.06,63.06
2021-06-20 16:00:00+00:00,66.53,64.84,64.84
2021-06-20 16:15:00+00:00,66.54,64.42,64.42
2021-06-20 16:30:00+00:00,66.59,66.54,66.54
2021-06-20 16:45:00+00:00,66.59,66.59,66.59
2021-06-20 17:00:00+00:00,66.59,66.59,66.59
2021-06-20 17:15:00+00:00,66.56,-112.06,-112.06
2021-06-20 17:30:00+00:00,68.32,42.85,42.85
2021-06-20 17:45:00+00:00,68.32,55.36,55.36
2021-06-20 18:00:00+00:00,68.32,73.19,61.24
2021-06-20 18:15:00+00:00,68.32,-111.42,-111.42
2021-06-20 18:30:00+00:00,68.32,51.66,51.66
2021-06-20 18:45:00+00:00,68.32,49.85,49.85
2021-06-20 19:00:00+00:00,68.32,53.24,53.24
2021-06-20 19:15:00+00:00,68.32,59.45,59.45
2021-06-20 19:30:00+00:00,67.77,59.84,59.84
2021-06-20 19:45:00+00:00,67.77,61.24,61.24
2021-06-20 20:00:00+00:00,68.32,56.82,56.82
2021-06-20 20:15:00+00:00,68.32,59.24,59.24
2021-06-20 20:30:00+00:00,68.32,64.43,64.43
2021-06-20 20:45:00+00:00,68.32,61.24,61.24
2021-06-20 21:00:00+00:00,68.32,21.82,21.82
2021-06-20 21:15:00+00:00,68.32,44.32,44.32
2021-06-20 21:30:00+00:00,68.32,32.85,32.85
2021-06-20 21:45:00+00:00,67.43,-37.52,-37.52
2021-06-20 22:00:00+00:00,65.65,-82.2,-82.2
2021-06-20 22:15:00+00:00,65.64,53.24,53.24
2021-06-20 22:30:00+00:00,58.23,-19.17,-19.17
2021-06-20 22:45:00+00:00,58.23,-104.01,-104.01
2021-06-20 23:00:00+00:00,65.69,-44.36,-44.36
2021-06-20 23:15:00+00:00,66.01,39.83,39.83
2021-06-20 23:30:00+00:00,58.59,59.24,59.24
2021-06-20 23:45:00+00:00,58.59,59.24,59.24
2021-06-21 00:00:00+00:00,58.6,-7.43,-7.43
2021-06-21 00:15:00+00:00,66.01,21.03,21.03
2021-06-21 00:30:00+00:00,58.6,66.01,66.01
2021-06-21 00:45:00+00:00,58.6,66.2,66.2
2021-06-21 01:00:00+00:00,58.58,48.55,48.55
